cleaned_tweet,label
በወር ቀን ክላስ ሳይገባ ሪፍት ቫሊ የተመረቀ እኮ ቴዲን ክፍል እያለ ሙድ ሚዘው እውቀትና ስብእና የሚገነባው ወረቀት በመሰብሰብ ሳይሆን ከማንበብ,0
ጁሀርን የምትጠሉ የሚኒሊክ ሰፋሪ ሁላ ጥጋችሁን ያዙ ከሱ ውረዱ አፄውን የናፈቀ መቃብር ይውረድ🇸🇦,1
ጌታቸው ረዳ ለድምፅ ወያኔ በሰጠው ቃለ የህውሀት እጣ ፋንታ ከዚህ ቡሀላ ከኦፌኮ ስብስብ ለመቀላቀል ፍላጎት ካለቡሀላ ለአቶ በቀለ ገርባና ለፕሮ መራራ ጉዲና አንዲት አባባል አስታወሰችኝ በሬ ከቀለበው ያኮላሸውን ይልሳል ይባላል,1
የተማሪዎች ምገባ መርሀ ግብርን በዘላቂነት ለማስቀጠል ቁርጠኛ አቋም እንዳለው የተማሪዎች ምገባ ኤጀንሲ ቦርድ ገለፀ,2
አማርኛን ዝቅተኛ የሚረዳ አይደለምን,1
በግላጭ ጥላቻሽን ብትናገሪ ያኔ መስማማት እንስማማ በሀይማኖትና ሽፋን ከምታወሪኝ አማራ ክልል የሚበጀውን ይወስናል አማራ ወኪላችን ነሽ ብሎ ስላልመረጠሽ የራስሽን ሁሉን መወከል አትችይም,0
ሌላው ክልል ልዩ ሀይል አያስፈልገውም,1
ፒክቸሩ ከነቀሚሱ ቀውጢ ያው በዚህ አጋጣሚ አድናቆታችንን ለመግለፅ ያክል መጨረሻቸው,1
እንግዲህ ይሄው ነገሩ‼,1
አራት ኪሎ አካባቢ ዞር ዞር ስትል የዚችን መፅሀፍ ዋጋ ያልፋቀ አዟሪ አታገኝም ጥሪያቸውም ከበድ በአሪፍ ዋጋ ከች ብሏል ግዙ,1
አብቹ ይመችክ ምርጥ ሰው ደና አድርገክ የፓለቲካ ጭዌውን ተጫውተካል ገና ብዙ ነገር ትቀይራለክ,1
የኛ አገሩን አይመስልም የጅማውን ቡጥሬ,1
ተክሉን በአካል መጎብኘት ይቀራል,2
በድሬዳዋ ዩኒቨርሲቲ የተከሰተው ችግር በሌሎች ዩኒቨርሲቲዎች ውጥረት መፍጠሩ ተገለፀ,0
የጎጠኝነት አደጋ ጎጠኝነት አርቲፊሺያል ክፍፍል ይፈጥርና መጥፎ የተሳሳቱ ክብር የማይገባቸው ውሸታምና የማያስቡ ደግሞ ጥሩ ሀቀኞች ክብር የሚገባንና ምክንያታዊ እንደሆን አድርጎ ይሰብካል,0
ከኤድስ የመኪና አደጋ ጃስ ሲበሉ የሚነሱ ፅንፈኛ ብሄርተኞች የሚፈጁት ስለበለጠ ፊታችንን ወደነሱ አዙረን,2
አደራሹን አፈረሱት እኮ በየሶስት ቀኑ አስቸኳይ ስብሰባ እያሉ ለጭፈራ እየተጠራሩ,1
ለመሆኑ ቡራዩ የከተማው አቀማመጥ አስቸጋሪ ስለሆነ ጭፍጨፋውን መከላከል አልቻልንም ያሉት ሀላፊ ቆመው ኦሮሞ ያልሆኑ ዜጎችን ሲያስጨፈጭፉ የነበሩ ፖሊሶች ቤጉ ንፁሀን ሲጨፈጨፉ ቆሞ ያየው መከላከያ ሀላፊ ተያዙ,0
ጠዋት የፌዴራል ብልፅግና ፅቤት የአዲስ አበባ ብልፅግና ፅቤት አባላትን በአጠቃላይ የለውጥ ሂደት ለመወያየት ስብሰባ ጠርቷቸው,1
የጅል ማፈርያ ጥያቄ የሊቃን ትርክት ታሪክ ጥላቻ ጀብድ ቅዠት ሰላም ወወወቸው ጉድ ሸዋ አለ የሀገሬ ሰው ከዚህ ከዲያቢሌስ ወጥመድ ሰማያት ያውጣን እግዚኦ እብድ ውሻ የለቀቁብን ቀር አስተሳሰብ ክንብንብ,1
ልብ ያለው ልብ ይበል ጆሮ ያለው ይስማ ሀገራችንን ከሰው በላ አውሬዎች እናድናት የውሸት ትርክትዛሬ መቆም አለበት ሰውያረዱ ጡት የቆረጡ ወንድ የሰለቡ ቤተክርስቲያን ያቃጠሉ ሰው ከነነብሱ ያቃጠሉ ሚንሊክ አይደሉም ፍትህበግፍለተገደሉት,2
በመገናኘቴ ደስተኛ እናመሰግናለን,2
ዳንኤል እነሆም አንዲት እጅ ዳሰሰችኝ በጕልበቴና በእጄም አቆመችኝ,1
አማራ ሌላም አናሳም ጥገኛ አልተባለም የማንም ልቅምቅም የወያኔ ጥገኛ ካድሬ አማራን አይወክልም አማርኛህን አስተካክል ማነህ ጥገኛው,1
የትግራይ መንግስት ተቃዋሚዎች ስጋትና ዉግዘት,1
የአማራ ክልል ህዝብ አደለም ወገኔ ለሚለው ሙስሊም ህዝብ ለማንኛውም በፍቅር የመጣ የሰው ዘር ፍቅር የሚሰጥ ለጠላቱ ደሞ እሳት የሆነ ህዝብ ይህንን ስል አጥፊ ግለሰቦች መላው አለም የሉም ማለት,2
የሪፍት ቫሊ ተማሪዎች ነገር ቢቀር እየወሰዱት ያለውን ኮርስ አያቁም አድነን የእውቀት አምላክ አቦ ድፍት ያድርግልኝ,0
እኮ ቅማሉ የለም እድሜ አመት ወያኔ አስራበን እያላችሁ ደግሞ ቆማል ትግሬ ማለት ኪላሽ አያረግባችሁም,1
ውድ ኦስማን የቴሌኮም አገልግሎት ወርሀዊ ሂሳብ ለመክፈል በይሙሉ በሞባይል ዋሌት ለሲቢኢ ብር ተጠቃሚ ደንበኞች ከባንክ ሂሳብ ቀጥታ ተቀናሽ በማድረግ,1
ቀዝቃዛ ፍርሀት ይሰማኛል ንፁሀን ወጣቶች በማይረባ የፖለቲካ ቁማር ህይወታቸውን የሚያጡባትን ኢትዮጵያን ሳስብ ቤተሰብ ልጄ ደርሶልኛል ብሎ መርቆ ሸኝቶ አስክሬን ሊቀበል እንደሚችል ሳስብ,0
ሰልፉን አስመልክቶ ከመጅሊስ የነበሩ ሂደቶችን ለህዝብ ለማሳወቅ ከመፍትሄ አፈላላጊ ኮሚቴው የተሰጠ ማብራሪያ አርብ ታህሳስ,1
በአሁኑ ሰአት ቀጣዩ ምርጫ አለማሰብና አለመሳተፍ ለሚቀጥሉት አምስት አመት የበይ ተመልካች መሆን ኢዜማዎች ስራችንን እየሰራን እናንተስ,0
በተሻሻለው በድሮው የድሮው ህግማ ይስራ ከተባለ አብዛኞቹ ከምርጫ ቦርድ እየተወያዩ ያሉት ፓርቲዎች ህገወጥ,1
ታህሳስ ከዚህ በኋላ ፕሮጀክቶች እንዲመሩበት እንዲተዳደሩበት የታለመ ረቂቅ ህግ ለህዝብ እንደራሴዎች ምክር ቤት ቀርቧል,1
ጴንጤ ስለሆነ መሾም የለበትም ይላሉ,0
አቢይ ቁልፍ ነገር ዋልታና ማገር ፓስፖርት ከመለስኩ አባል ለመሆን,1
የአርማጭሆን ወንበዴ ቅማንትን ኮሚቴ የፈጠረው እሹሩሩ ብሎ ያሳደገው የአማራ ክልል መንግስት አዴፓ,1
ክቡር ጠሚንስተር ነገሮች ፈጠኑ የቸኮለ ጅብ የአህያ መንጋጋ ይነክሳል የሚባል ተረት በእርሶ ተፈፃሚ እንዳይሆን እፈራለሁ,0
ይቺ ነች ያዲስ አበባ ወጣቶች,1
መሳሪያ ገዝታችዉ የዘር እልቂት ልታስነሱበት ኦነግን ማስታጠቂያ,0
ሀገርን ለማመስ የተፈጠርክ ላንተ የሚሻለህ ባርነት ነፃነት,0
የጥላቻ ንግግር አዋጅ በተመለከተ ጋዜጠኛ ኤልያስ መሰረት ውብሸት ታዬ – ወቅታዊ በመረጃ ቲቪ,1
ስለዚህ የእናንተ ኢዜማ ብልፅግና ከመዋሀዳቸው በፊት እራሳቸውን ያጥፉ መቼም ኑረውም አይጠቅሙም ሌላው ደግሞ እጅህን አይናችን አብን አትጠቁም,0
የኢትዮጵያ ልማት ባንክ የተበላሹና ለመክፈል አጠራጣሪ ብድሮች እያደረገ ባለው ክትትልና ቁጥጥር ውጤት እያሳየ በመሆኑ የበለጠ ጠንክሮ መስራት እንዳለበት ተጠቆመ,2
የተከበሩ ጠቅላይ ሚንስትር ዳያስፖራውን ማየት መልካም ተማሪዎች በሽብርተኞች ታግተው ዝም አሉሳ,2
ቤቲ ለመማር ያላት ፍላጎት ከፍተኛ ጀዋርን አይን አይኑን ምትመለከተው,2
ዘመኑን ያልዋጀው የአበል መመሪያ በወር ብር የትራንስፖርት አበል የሚለው መመሪያ የወጣው በጃንሆይ ዘመነ መንግስት መሆን አለበት ስትል ተሳልቃ,0
ድሬዳዋ ደምቢደሎ አምቦ ወለጋ ዩኒቨርሲቲዎች ተዘግተዋል የብልፅግና ኦአኦ የብልግና መሪ ቁጭ ብለህ ለህዝብ የምታገለግለው መዞር መዞር መዞር ደደብ መሪ¡,0
ማስታወስ ጥሩ,2
አማርኛ በወሎ ዩኒቨርሲቲ የተፈጠረው ምንድነው,1
ወራዳ የሆነ ሰራ ሰርቶ የባጥ የቆጡን ከሚቀባጥሩ መጀመሪያ ሰርአት አይኖራቸውም ይርበተበታሉ መሰጅድ አቃጥከው ጎሸ እንዲባሉ የሚጠብቁት እረ ድንቁናቹንም በመጠኑ አድርጉት,0
የነፃ ትምህርት ለግጭቶች በር አልከፈተም እንደለመድት መፍትሄ መፈለግ ስራ ሆኖባቸው ተመርቆ ስራ አግኝቶ እንጀራ መግዛት ማይችልን ወጣትን ማሰቃየት አልበቃ ብሎ እዳ ማሸከም መፍትሄው በዚ ከመጣቹ ሚሰማቹ የለም,1
ብዙ ሰው በነፍጠኛና በአርበኛ ያለው ልዩነት የገባው አይመስለኝም,1
አገር የአንድነት ጠበቃ ጠዋት ስለዴሞክራሲና እኩልነት የሚያምር ትንተና ይፅፍልህና ማታ የቀሀስ መንግስት ያክል በነፃነትና በእኩልነት የደመቀ እንደነበር ሲያስረዳህ ያመሻል የጉድአገር ኢትዮጵያ የአንድነትሀይሎች አልተገናኝቶ,1
የዩኒቨርሲቲዎችን አለመረጋጋት የመምህራንና የአስተዳደር አካላት ተሳትፎ እንዳለበት ተጠቆመ የአገራችን ዩኒቨርሲቲዎች የሚታዩ አለመረጋጋቶችን ለፖለቲካ ፍጆታቸው የሚያውሉ ሀይሎች ጠንክረው እየሰሩ መሆኑን የሳከትምህርት ሚኒስተር ገለፀ,0
ያንኑ የፈረደበት ባንዲራ ተሸካሚ አማራ ድምፅ ለማግኘት በነገራችን ቤተክርስቲያን ሲቃጠልና ሰዉ ሲገደል ያልሄደዉ ኢዜማ ሞጣ ሄዳ መስኪዱን ጎበኘ አሉ,0
በእነዚያ ጊዜያት በእኔ ቆመሀል እንዳየኸኝ እውነት በህይወቴ ስላመጣችሁት ደስታ ትክክል ለሰራኸው ስህተት ያደረግሀቸው ህልሞች እውን ይሆና جاتلك أغنيه من سيكرت سانتا يا جميله بالعربي,1
ለማ ጥገኝነት አይጠይቅም,0
የሳሬ ወር ፓስፖርቴን ለማሳደስ ያየሁት አበሳ,1
ፎቶህ ማንነትህን መስክሮልኛል እንዲህ ከማለት ምንም አቅም የለህም,0
የመጀመሪያው ትልቁ ችግር ሰነዱ የጋራ የምንለውን ሀገራዊ ታሪክ አኮስሶ የየአካባቢውን በተለይም የተወሰኑ ህዝቦች ታሪክ አድርጐ ያስቀምጣል ትልቁን ታሪክ አኮስሶ የየአካባቢውን ታሪክ የሚያደምቅ,0
በደህና አውቄያለሁ ለሚመጣውም በተጠንቀቅ,2
በጠቀስከው የጊዜ ፍሬም ያደረግነው ተቃዋሚ መሆናችንን ግራ እንዲገባ የሚያደርግ በአዲስ አበባ የተሳለቅንበት ማስረጃ አቅርብ እስቲ,1
የጠቅላይ ምኒስትር አቢይ አህመድ አማካሪ ዳንኤል ክብረት ሊቢያ አቅንተው በአለም አቀፉ ማሀበረሰብ እውቅና ከተሰጠው መንግስት የውጭ ምኒስትር መሀመድ ሳያላ በሊቢያ መረጋጋት,1
የግጭት ትንተናውና የመፍትሄ አቅጣጫው ለአክራሪ የገበያ ሀይሎችና ላሉ ተላላኪዎቻቸው በርግጥም አንጀት አርስ በነዚህ ሰዎች እጅ ለምትወድቅ አገር መስዋት ለሆኑት ሀዘኔ ለነሱ,1
እዉነት እግዚአብሄር ይረዳዋል በእርግጥኝነት መናገር የምችለው ዶክተር አብይን የኢትዮጵያ አምላክ አያሳፍረውም ነገር ይሳካለታል አፍራሾቹን ፈጣሪ ያሳፍራቸዋል አትጠራጠሩ በኢትዮጵያ ብልፅግና ማንም ተስፋ አይቆጠርም,1
ማርያምን እንዲህ የቸከ ለዛ የሌለው ወሬ እንደማይሰለቻቸው ሳስብ ይደንቀኛል,1
እንኳን ለብርሀነ ልደቱ በሰላም አደረሰን አደረሳችሁ መልካም ልደት በአል,2
ባልደራስ ለእውነተኛ ዴሞክራሲ ጋዜጠኛ እስክንድር ነጋ ስብሰባ እንዳያደርግ ባለጊዜዎቹ ብልፅግናዎች ቢከለክሉትም አደባባይ ፓርቲውን በማቋቋም ታሪክ ሰርቷል ብርቱ ሀቀኛ ሰው,1
ለክፉ የተሰራ በጎ ይቀየራል ለግዚው አጥኝ ኮሚቴው የማካለሎን አቅርቦ የመንግስት የፖለቲካ ውሳኔ እስኪያገኝ ከራያም ከወልቃይትም አንዳድ ከተገኘም ከሊላውም ሰው በመምረጥ ተተኪ የክልሎ ፖርቲ ማዘጋጀት,1
ሲቀጥል ያለሁበት ሩም እንዳለው ያወቀኩት ወር አካባቢ ከቆየው በሗላ,1
አርቆ አስተዋይነት አንለዉም መቸስ ኦነግም መንግስት ተብዬዉም የተለየ ነገር አላቸዉ ሲጀምር የአንድ ሳንቲም ሁለት ገፅታ,0
ከመጨረሻው ዘመን ምልክቶች አንዱ,1
አቶ ለማን በተመለከተ ከፈነዳው የወሬ ቦምብ በኋላ ተገነዘብን በኦሮሚያ የአክራሪ ጎሰኞች አቋም ብዙ ተከታይ እንደሌለው ምሁር ነን ባዮቹ በተቀር ሌላውን ወገን ደግሞ እንዳለ ጎራአገራዊ ይዞ እንዲቆም አድራጊ ሁኔታ አለ,0
እሺ ደርሶብሽ እይው እላለሁ,0
ይሄ ሰውዬ እውነት መሪ እውን ተመሪ በተራክ ለመገዝገዝ አምባቸውን በሴራ አስገድሌቹ አዴፓን አስጠልታቹ በስሜት ወጣቱን መርተክ ወንበር ለመያዝ የምትዳክር አቀንቃኝ ነክ,1
የሸገር ዳቦ ፕሮጀክት ጥሩ ደረጃ ደርሷል ዛሬ ስንጎበኝ ያረጋገጥን ሲሆን ለዳቦ ማምረቻ አስፈላጊዉን ግብአቶች ሚድሮክ ኢትዮጵያ አሟልተው መንግስትም አስፈላጊ ማበረታቻዎችን ፈቅዷል,1
ጠብቅ ይዞህ ይሀዳል,0
በአሁን ሰአት ኢትዬጲያ ገዢ ፓርቲ እንደለለ አስተውለዋልኢህአዴግ በጉባኤ ፈርሳለች የኢትዬጲያ ብልፅግና ፓርቲም ሳትመሰረት ትከስማለችለምርጫ አዳዲስ ፓርቲዎች እርስበርስ ይወዳደራሉ ማለትነውአብይና ለማ አላማቸውን አሳክተዋልአከተመ,0
አላማ ታሪክን መቀየር ምርጫ የቀደሙት ምርጫዎችን መድገም አላማ ሰው በታሪካችን ለመጀመሪያ ሏላዊ የሚሆንበት ሀገር ከአድዋም የገዘፈውን ታሪክ የማቆም አንዱአለም አራጌ,2
እረ ተረጋጉ ያለው ድሮ በሰጠናቸው መሳርያ የገደሉን ዱላ ምንሰጣቸው ያው አህያ በዱላ ተደብድቦ አልሞትም ለማለት,0
ይህም ለህሊናችው የሚስማማው አገልግሎታችው,2
አቶ ታከለ ጎበዝ,2
መልኬን አፋልጉኝየሆነ ነገራችን ተበላሽቷል ጎድሏልመደመጥ ያለበት መልእክት,1
በአንድ አገር እየኖርን መግስት ፍትህ ነጠቀን መንግስት ሰላም ነጠቀን መግስት ማንነታችን ነጠቀን ፍትህ ለተፈናቀሉት ለቤተ ጉራጌ ህዝቦች ለመስቃንና ለማረቆ ህዝቦቻችን,1
እግዚአብሄር ነብሳችሁን በአፀደ ገነት ያኑርልን ትግሬ የአምሀራ የዘላለም ጠላት የእናንተን ደም እግዚአብሄር የሚበቀልበት ቀን እሩቅ አይሆንም ጌታ ይፍረድባቸው,1
አቶ ተገኔ ጌታነህ ከዚህ አለም በሞት ተለዩ የፌጠፍቤ የቀድሞው ፕሬዚዳንት አቶ ተገኔ ጌታነህ ከዚህ አለም በሞት ተለዩ አቶ ተገኔ ባደረባቸው ህመም በህክምና ሲረዱ ቆይተው በዛሬው እለት ከዚህ አለም በሞት ተለዩ,1
