tweet,sentiment
@eskinder_nega እስኬው እኔ ሙስሊም ነኝ እናም ስለ እውነት እልሀለሁ እደግፍሀለሁ አብሽር ከጎንህ ነን በርታልን,positive
"ለመላው የክርስትና እምነት ተከታዮች 
እንኳን ለ2012 ዓ.ም ለገና በዓል አደረሣችሁ።
በዓሉ የሰላም  የፍቅር የመቸቻል ከምንግዜውም በላይ አንድነታችንን የምናጠናክርበት ባዓል እንዲሆን መልካም ምኞቴ ነው።",positive
@Hewiinat የሜሞሪ ሎስ እንኳን ተጠቂ ነኝ!  አልዋሽም!,negative
አላህ አክብር  ወይም  ሌላ እያሉ  በማይክሮፎን  ከተማ  እና  ህዝብን  የሚያደነቁሩ  ማንኛውም  ሀይማኖቶች  ጩሀታቸውን ለራሳቸው  ያድርጉ  ! መከልከል  አለበት!,mixed
@lysndrx ዕድልዎን ይሞክሩት።  የት እንደምገኝ ታውቃለህ ፡፡,neutral
@xsortox የመቅዳት ጊዜ በእኛ ላይ ነው። የመጨረሻው balls የእርስዎ አዲሱ ማስተርስ። ከበግ ጠቦት ደም አጥቡ coochie እና እና በየግዜው እንቆቅልሽ ይሆናል,neutral
ቆሻሻዎቹ አፄዎች የኢትዮጵያን ሙስሊም የበደሉት በደል የትየለሌ ነው!!!,negative
እሺ ከለማ መገርሳ ዜና ወጣ ስንል እናንተ ግን እንዴት ናችሁ?,positive
ለእነሱ መቆርቆሩም ልክ ነው ግን ንዴቱ በመጀመሪያ ለራስ በማዘንም ነው:: እርስ በእርስ የምንባላው ሳያንሰን ደሞ የሰው ሀገር እንጠቅልል ሲባል እንዴት አንናደድ? እናድርገው ቢባል እኛ የማናልቅ  ይመስላችኋል? ታሪክ ምንድነው ያስተማረን? https://t.co/5k3hQqAlCa,mixed
@AbiyAhmedAli በጣም እንኮራብሀለው ጀግና,positive
"ሼክ መሀመድ አሊ አላሙዲ ለአንድ ወጣት ህይወት የሚለውጥ የገና ስጦታ ሊያበረክቱ ነው ነገ ጠዋት በኢትዮኤፍኤም107.8 የማለዳ የበአል ልዩ ዝግጅት ላይ ይጠብቁ ከጠዋቱ 2፡00 እስከ 
3፡30 የአንድነት ፓርክ መግቢያ ነጻ ትኬቶች የሚያስገኙ ጥያቄናመልሶች",positive
@EliyasabuzerAli @eskinder_nega አንባገነናዊ ሀሳብህን ባልወደውም ማንበብ እና መፅፍ ከቻልክ ለኢትዮጵያውያን ሙስሊሞች የፆፈውን በድምፆችን ይሰማ ትግል ወቅት ፈልገህ አንብብ,mixed
@90Ethiopia ከ 'የታንጉት ሚስጥር' በስተቀር,neutral
"Shame! የጋራ እፍረታችን ነው። የኛው ነውር ነው። 

ነፍስህ በሰላም ትረፍ! https://t.co/9xFZkR9y6o",negative
@MadyYonas ይህ ትዉድ እኮ ስለባህር በር እንዳያነሳ አድርገዉ መለስና ኢሳያስ  ጠፍጥፈው የሰሩት ትወልድ ነዉ,negative
#Ethiopia : ሰላምና ደህንነት ከሌለ ብልጽግና አይታሰብም ካለ ሴቶች ሰላም የለም ፤ ካለ ሰላም ደህንነት የለም ። የሰላምና የደህንነት ቁርኝት ለብልጽግና መሰረት ነው @AbiyAhmedAli,positive
@_wurye አዎ ልክ ነሽ ሰሊናዬ። አንድ ለእናቱ ነበር ከዚህ በፊት በነበረው ፓርላማ።,positive
"RT @naniga_da: አስቂኝ ነገሮችን ሲናገር！！
　
　　 (´･_･`)
　 ＿|　⊃／(＿＿_
／　└-(＿＿＿_／
￣￣￣￣￣￣￣

የወደፊቱ ጊዜ ፈነዳ.…
　 ⌒／ヽ-､_＿_
／ _/＿＿＿＿／
￣￣￣￣￣￣￣

＿人人人人人人人人人人人人人＿…",neutral
ግራ የተጋባው የአማራ ብሄርተኝነት እና እና የሸኔ-ኦነግ መደናበር። https://t.co/pCnS3o1wyn,negative
እውነተኛው ኢትዮጵያዊው ንጉስ ወ ዘ አፍሪካ !!!,neutral
"ምን እንደነገራችሁ ማወቅ ነበረብን ምድንወ ጥስው ርብቃመበ እነርሱም ሽልማችሁን ለመያዝ እየሞከሩ ነበር ይአ ሲ ኢ ምኤ ,ልቭፓ.ዶ",mixed
"""ህገመንስትና፣ህብረ ብሔራዊ ፌደራላዊ ስርአት የማዳን ሐገር አቀፍ መድረክ"" ነገ በመቀሌ ይጀመራል፣እንደ መፍቴ ይቀርባሉ ተብለው የሚጠበቁት
1)አብይና ደመቀ ይታሰሩ በአየለ ጭሚሶ
2)አማርኛን መጠቀም ማቆም በበቀል ገርባ https://t.co/ugRV7Dk9je",neutral
@seventiesmay ፊደል እንዴት እንደሚጻፍ ይማሩ,neutral
4)ሥለዚሕ እያንዳንዳችን ጥቃቅን የምንላቸውን በየቀኑ የምንሰራቸው ክፉ ወይም መጥፎ ስራ ላለምስራት አንሥራ ለመፈፀም ቀላል ነገር ግን በልምድ እና ጉዳት የማያመጡ አየመሰለን አንሰራለን እሥኪ ለማንኛውም ነገር አንዋሽ ቀላል የሚመሥል ልምምዱ ጠቃሚ,positive
በአዲስ አበባ ከተማ እና በደቡብ ክልል የእምነቱ ተከታዮች በግዢ፣ በስጦታ እና በምሪት ባገኟቸው የመገልገያ ቦታዎች «የይዞታ ማካለል እና የግንባታ ፈቃድ የመስጠት ችግር» መከሰቱን የኢትዮጵያ እስልምና ጉዳዮች ጠቅላይ ምክር ቤት ገልጿል።4/6,negative
@ZemenuYA አመል ነው እንጂ እኮ ሸበላ ነህ!! 😍😍😍😍,positive
Martin Keown ስለ አርሰናል የሰጠው ትንተና ''በኛ ግዜ በኩራዝ አጥንተን ነበር ውጤታማ የሆነው፡፡ መብራት ጠፋ ምናምን እያላችሁ አታለቃቅሱ'' የሚሏትን ነቆራ አስታወሰኝ...,positive
"ጥር 12 ጎንደር በጃኖ ኮንሰርት ላይ እንገናኝ !!! ትኬቶን በሁሉም የዳሸን ባንክ ብራንቾች እና  በቴሌግራም, በሸክላ, በሜዳ መተግበሪያዎዎች ላያ በአሞሌ የሚገኝ መሆኑን ለመግለጽ አንወዳለን
@band_jano @BankDashen #janorules🔥🔥🔥#amole #myamole #paywithamole https://t.co/nrUwmQxiVx",neutral
እንግዲህ ሀቂቃው ይሄው ነው‼ ዝም ብላቹ አትደናበሩ!,neutral
"#አፄቴዎድሮሰ""የአጋች ታጋች""ድራማውን በዛዘመን የጀመሩ ድንቅ መሪ ነበሩ😅ለዛውም እንግሊዞችን አግተው መድፍ ያሰሩ ጀግና!ንግሰና ከንጉሰ ቤተሰብ ወጥቶ አንድ ጀግና ሸፍቶ አሸንፎ ንጉሰ መሆን እንደሚችል ያረጋገጡ ድንቅ መሪም ነበሩ! HBD ለማለት ነው😎 https://t.co/gtl3N9XOmE",positive
2)ብናሥተምር ብዙው ሠው የናቅነው ጥቃቅን ስተት ካልሰራ መንግሥት እና ጥቂቶች የተካኑ የሕዝብ ክፍል የሚፈጦሩትን እና ቀደም የተፈጠረውን ሥራ በመሥራት በረከት እና ብልፅግና መድረሥ ይቻላል ስው መግደል ጥቂት ሰው የሚፈፅመው ክፍ ስራ ነው ነገር ግን,positive
@dahabesha እንካን አንድ ሉኣላዊ ሀገር ይቅርና አንድ ቤተሰብ እንድህ አፍኖ ማስተዳደር ይከብዳል አንተ ዝግ,negative
"የቀረችውን የአገር ሃብት ሊዘርፉና፤ የዜጎችን መብት ሊደፈጥጡ፤ በድህነት ያደቀቋቸው ወገኖቻችንን መልሰው
ሊግጡና፤ በብድር እስከ አንገቷ ያሰጠሟት አገራችንን፤ ከነ አካቴው ደፍቀው በማስመጥ፤
2/3",negative
ስለጨለንቆ ታሪክ ማውራት  ምኒልክን እንዲጥጠላ ማድረግ ነው ብሎ መገመት ስህተት ነው። በዚያኛው ተመሳሳይ ሴናሪዮ ስላለ። ነገርግን ታሪክ አይዘገብ አይታወስ ማለት እብደት ነው።,mixed
"@EliasMeseret በአሁን ሰአት የኢትዮጵያን ማደግ የማይፈልጉ ብዙ ሀገሮች አሉ መጠንቀቁ ጥሩ ሳይሆን አይቀርም መስር ኢትዮጵያን መቆጣጠር ትፈልጋለች ችግሩ ይሄ ነው
ቼር ያሰማን 🌹",neutral
@kefira_dechatu @GeremoY @MadyYonas የዶ/ር ነጋሶን መፅሐፍ አንብቤዋለሁ፤ እንደዚህ እንደተደረገ ማስፈራቸውን ባላስታውስም ካነበብኩት ረጅም ግዜ ስለሆነ ተመልሼ ላየው ፈልጋለሁ::,mixed
ጽሕፍቶና ድዩ ወይስ ዕጫና? ኢሳይያስ ኣሳሪ፡ ንሕና ተኣሰርቲ! ኢሳይያስ ሰጓጒ፡ ንሕና ተሰጎግቲ! ኢሳይያስ ቀታሊ፡ ንሕና ተቐተልቲ! ኢሳይያስ ዋና ሃገር፡ ንሕና ጓኖት! ዋእእእ...፡ ገለስ ንሕሰብ ደኣ!!,negative
በቀደመው አዋጅ 30 በመቶ ኤክሳይዝ ታክስ ይከፈልበት የነበረው የመመገቢያ ሰሃን ማጠቢያ ማሽንም በተመሳሳይ ከኤክሳይዝ ታክስ ነፃ ተደርጓል፡፡ 3/3,neutral
ከፍተኛ ሊግ ለ | መከላከያ እና ሀምበሪቾ ወደ ሠንጠረዡ አናት ሲጠጉ ሶዶ እና ጨንቻ አሸንፈዋል https://t.co/Vh5oKRSzAO,positive
@BelayAkalu @heyab_ ስልጣን ጥማት መጥፎ ነው,neutral
@AbiyAhmedAli የኔ የሃገሬ ጀግና የሃገሬ ንጉስ ካንተ በፊት ያድርገኝ,positive
@GTWTW_Now ፅድቁ ቀርቶብኝ በቅጡ በኮነነኝ አሉ። ሌላው ቀርቶ እንዴው አንዳንድ ክልሎች ላይ የተዘረጋው አፓርታይዳዊ ስርዓት በቀረ!,negative
ስለ ኃጢአትዎ እንደሚቀጡ ያምናሉ ናቫሮ ቼር ፡፡ ተግባርዎ በሰይጣን ታይቷል እናም እሱን አልታዘዙም። https://t.co/uDF8nqJpPW,negative
"ክብር ለእግዚአብሔር በአርያም ይሁን ሰላምም በምድር ለሰውም በጎ ፈቃድ! 
የሉቃስ ወንጌል 2:14
እንኳን አደረሳችሁ::",neutral
"ይሄ ታዬ ደንደአ አይፈራ አይቸር እውነቱን ያፈርጠዋል።
አንዱ ግብዴው እውነታ ያውላችሁ የሚመለከታችሁ መልሱ https://t.co/yoyhUrIlW6",mixed
@Qale23 @AbiyAhmedAli አቢይ ኢትዮጵያ ከነታሪክዋ ተከብራ እንድትቀጥል ይሰራሉ; ሩህሩህ ናቸው; በየአቅጣጫው የሚጎትትና የሚገፋ ሀይል ከውስጥም ከውጭም ባለበት ሁሉን አቻችሎ ለመምራት ይሞክራሉ; ፍትህ እንዳይዛባ ሀገር እንዳይመዘበር የሚችሉትን ያደርጋሉ:: እናግዛቸው,positive
@Officially_Abel ምን እንዳልክ አልገባኝም አቤላ🤔,neutral
@AbelAsrat11 ድንቅ አባባል። አመስግናለሁ።,positive
የተሽከርካሪ አስመጪዎች በኤክሳይዝ ታክስ ረቂቅ ላይ አቤቱታ አሰሙ https://t.co/FiMRNyEKqc,neutral
በቀለ  ገሪባ  የተፈርደበት  የመድሃኒት ሌባ  ስለሆነ  ለምርጫ  መቅረብ  የሚችል  አይደለም!,neutral
"@GebregziabherW1 @PMEthiopia አብይ እውነትም ለኢትዮጵያ ውድመት እየሰራ ከሆነ መጨረሻው አያምርም ከእግዚአብሔር ና ከህሊና ነጻ አይሆንም ይጠብቀወል

ግን ወንድሜ ለእኔ በጣም የገረመኝ ሰው አገሩ በመልካም ነገር ስትጠር ይካፍዋል ከኢሳት የተበርሩ ና ኤርምያስ ነችሁ እኮ",mixed
የባህርይ ልጁም ብልፅግና ይባላል። እሱም ብዙ ዓመት ለመኖር ተስፋ ሰንቆ በእግሩ በመቆም ላይ ይገኛል። https://t.co/T4SnqGGKuJ,neutral
የወያኔ  ጭንጋፎች  የፈጠሩት  ዘረኝነት  መጀመሪያ  እነሱን  ይበላል   ቀጥሎ  ደግሞ  አሽከሮቻቸውን!,neutral
እናም ሃይማኖቶች በፖለቲካዊ በዓላትና ስብሰባዎች ላይ ንግግር ማድረግ ቢከለከሉ መልካም ነው። https://t.co/ikvscQFYqH,positive
@GirmachewK @PMEthiopia ውይ ችኮላህ...እስቲ ዝም በል የተወናበደ ፎሎወር ላግበስብስበት lol,negative
"@AbiyAhmedAli 
ለምትመራው ህዝብ  ያለህ  ከበረታ  ሊስተካከል
ይገባዋል",neutral
"ብራቮ ኢዜማ

ኢዜማ በወለጋ ፣ ጊንጪ ፣ አርሲና አምቦ ከተሞች ህዝባዊ ስብሰባውን ሊያደርግ ነው https://t.co/zW82LbqXfZ",positive
"5ሚልዮን 
ሶስቱን መስጊድ 1መስጊድ ፎቶ አለገኘውም ለአራት መስጅድ ሙሉ ለሙሉ ለተቀጠሉ
ይህ ቤ/ክርስቲያን ፪ሚሊየን ድርሻ ወስደለች።
ለመስጅዶቹ መቀጠል ድርሻዋን በነ ዘመድኩን በኩል ስለተዋጣች ይሆን?ሰትቀጣል ተቀጠልኩኝ በማለት",neutral
"እኔ ማን ነበርኩ የሚል ማንም አልነበረም ትዎለአ ስደ ንኳንእ ,ምካልመ ተረጋጋ ሐኪም ይአ ሲ ኢ ምኤ ,ልቭፓ.ዶ",neutral
@bmszqykTifSoVvk @PMEthiopia ኣው ትክክል ነሽ በቀና ኣስተሳሰብና በቀና ስራ ግን ኣብይ እየሰራ ያው ለኢትዮጵያውን ውድመት ለውጭ ወራሪች ጥቅም ብቻ ነው,mixed
"ድንቁ፡ ለምንድን ነው አብይ አሕመድ ህሊናውንና ልቦናውን የማያዳምጠው? 

ሊቁ ፡ ምን ነካህ? አብይ አሕመድ ከማያውቃቸው ከማያውቁት እንግዶች ምክር መቀበል አይወድም፡፡",negative
RT @dw_amharic: ኦነግ ከሁሉም የፖለቲካ ድርጅቶች ጋር መልካም ግንኙነት ለመፍጠር ለውይይት ዝግጁ መሆኑን አስታወቀ። ኦነግ ምንም እንኳን በፖለቲካ ኃይሎች መካከል ልዩነት ቢኖርም ልዩነቶቹን ከመሰረታቸው እያጠበቡ…,mixed
"@eskinder_nega ከአሁን በኋላ የሰባዊ መብት ታጋይ እና ጋዜጠኛ የሚለውን ጭምብል መጠቀም ኢሰባዊና ዋጋ የሌለው ውሸት ምናልባትም ወንጀል ነው። 
ያከበርንህ እና ስራህንም ዋጋ የሰጠነው እንደ ሰብአዊ መብት ታጋይነትህ እንዲሁም በጋዘጠኝነትህ ብቻ ነበር።",mixed
@Officially_Abel ህወሓት የሚጠቅመውን የሚያውቅ ድርጅቱ ነው። ትክክለኛው አካሄድ ስለሆነ እየሄዱ ያሉት ብዙም አያሳስብም።,mixed
@cdessalegn አብን እነ ክርስቲያን ላይ ያለው  አቋም  ምንድን ነዉ  ምነው ዝም አላችሁ,negative
@abirhanu @tweetofmicky አቤ ቆይ ብቻ የሚለውን የነዋይን ዘፈን ጋብዤሀለው😂,neutral
@noairic @KwinsieBoos ምርጥ ጓደኞችዎ እርስዎ ከሚያደርጓቸው ምርጫዎች ይሞታሉ ፣ ለወደፊቱ በቆሸሸ ግርማሊን ይጠንቀቁ ፣ ምክንያቱም ለወደፊቱ የሚያደርጓቸው ነገሮች ሁሉ ለጓደኞችዎ ከባድ መዘዝ ስለሚኖራቸው ፡፡,mixed
የትዊተር አርበኞች የfb ጀግኖች የአማራ ወንዶች ጀግኖች የአፄ ዘሮች የቴዎድሮስ ጀግና  ልጆች ለኢ/ያ ተቆርቋሪዎች አገርን እዚህ የደረሰችው በናንተ ነች እምየ እ/ያ እጆችዋን ወደ አማራ ክልል ትዘረጋለች አረ ጎበዝ ንቃ ተነስ ዘራፍ በል አረገኝ,neutral
አምባሳደር ሬድዋን ሁሴን የውጭ ጉዳይ ሚኒስትር  ዴኤታ ሆነው ተሾሙ https://t.co/YloMvQTxig,neutral
የሸገር ልጅ ኢትዮጲስ የኛ ናት የሆነ ቦታ ደግሞ አዲስ አበባ የኛ ናት እየተባለ ተቸገርን ጎበዝ,mixed
ታምራት አንዳንዴ የገባው ጽንፈኛ ነው 😆 https://t.co/rT27MrukMF,mixed
"አዳዲስ ግምገማዎች አሁን ""ማህበር "" የትየሌሌ"" እኔም ማሰብ የሚሰጡዋቸውን",neutral
ዶ/ር አብዱልቀድር አደም የምርጥ ስብዕና ባለቤት ጠንቅቄ ስለማውቀው ነው ከኦቦ ጁሃር ጋር ቢዋሀዱ ብየ ተመኘሁ !!!,positive
@MooniraAbdm @eyerusalem_emi አሁን ብትኖሪ ደግሞ ስልክሽን ራሱን ነበር ምቀበልሽ። 😂 ነገረኛ ስንት ሚታወስ ነገር እያለ ፓራሳይት¿ 😓,positive
"@AbbaSheger @Tseday @haile_wjesus እረ ለቀቅ አርጉት! እንዴ ሆ! ብሎ እንደ ግሪሳ የሚጮህለት ""ብሄር"" የለዉም ብላቹ ነዉ አደል?!",neutral
@ruhama_m_belay ሲሳይ አጌና ነዉ?,neutral
"@GetachewSS ጌታ ሆይ በመንጋ ተሰብስበው ነው የበሉት በለኝ።
😂🤣",neutral
አንቺን ማግኘት እፈልጋለሁ በናትሽ አግኝኝ,positive
እንደ በሬ ሻኛ ከሰው በላይ ያውላችሁ!,positive
በእውነት ሆነን የአገራችንን ችግር ፈተን ወደ 1 ምዕራፍ እንሻገር። ይኼውም ከድህነት መውጣት ነው።,positive
«የገና በዓል ገበያ» በዓለም ሸማች ታህሳስ 23/2012 የተላለፈ https://t.co/BIJNCEdOOq,neutral
"@Dawit7411 ቅዱስ ዮሐንስ የሰፈሬ ደብር ♥⛪🙏
 እንኳን አደረሰህ!",positive
